10237,2018,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,90,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10238,2019,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,91,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10239,2020,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,92,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10240,2017,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,93,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10241,2018,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,94,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10242,2019,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,95,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10243,2020,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,96,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10244,2017,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,97,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10245,2018,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,98,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10246,2019,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,99,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10247,2020,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Fizyka Techniczna,accepted,980,Diamentowy Indeks,,John,Doe,,,,100,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10248,2017,1,niestacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,101,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10249,2018,1,niestacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,102,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10250,2019,1,niestacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,103,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10251,2020,1,niestacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,104,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10252,2017,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,105,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10253,2018,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,106,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10254,2019,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,107,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10255,2020,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,108,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10256,2017,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,109,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10257,2018,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,110,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10258,2019,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,111,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10259,2020,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,112,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10260,2017,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,113,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10261,2018,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,114,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10262,2019,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,115,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10263,2020,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Informatyka Stosowana,accepted,980,Diamentowy Indeks,,John,Doe,,,,116,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10264,2017,1,niestacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,117,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10265,2018,1,niestacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,118,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10266,2019,1,niestacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,119,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10267,2020,1,niestacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,120,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10268,2017,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,121,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10269,2018,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,122,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10270,2019,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,123,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10271,2020,1,niestacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,124,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10272,2017,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,125,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10273,2018,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,126,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10274,2019,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,127,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10275,2020,1,stacjonarne,1,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,128,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10276,2017,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,129,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10277,2018,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,130,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10278,2019,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,131,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10279,2020,1,stacjonarne,2,Wydział Fizyki i Informatyki Stosowanej,Mikro- i nanotechnologie w biofizyce,accepted,980,Diamentowy Indeks,,John,Doe,,,,132,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10280,2017,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo,accepted,980,Diamentowy Indeks,,John,Doe,,,,133,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10281,2018,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo,accepted,980,Diamentowy Indeks,,John,Doe,,,,134,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10282,2019,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo,accepted,980,Diamentowy Indeks,,John,Doe,,,,135,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10283,2020,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo,accepted,980,Diamentowy Indeks,,John,Doe,,,,136,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10284,2017,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo,accepted,980,Diamentowy Indeks,,John,Doe,,,,137,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10285,2018,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo,accepted,980,Diamentowy Indeks,,John,Doe,,,,138,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10286,2019,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo,accepted,980,Diamentowy Indeks,,John,Doe,,,,139,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10287,2020,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo,accepted,980,Diamentowy Indeks,,John,Doe,,,,140,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10288,2017,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika,accepted,980,Diamentowy Indeks,,John,Doe,,,,141,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10289,2018,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika,accepted,980,Diamentowy Indeks,,John,Doe,,,,142,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10290,2019,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika,accepted,980,Diamentowy Indeks,,John,Doe,,,,142,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10291,2020,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika,accepted,980,Diamentowy Indeks,,John,Doe,,,,144,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10292,2017,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika,accepted,980,Diamentowy Indeks,,John,Doe,,,,145,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10293,2018,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika,accepted,980,Diamentowy Indeks,,John,Doe,,,,146,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10294,2019,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika,accepted,980,Diamentowy Indeks,,John,Doe,,,,147,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10295,2020,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika,accepted,980,Diamentowy Indeks,,John,Doe,,,,148,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10296,2017,2,stacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,149,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10297,2018,2,stacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,150,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10298,2019,2,stacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,151,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10299,2020,2,stacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,152,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10300,2017,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,153,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10301,2018,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,154,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10302,2019,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,155,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10303,2020,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,157,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10304,2017,2,niestacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,158,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10305,2018,2,niestacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,159,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10306,2019,2,niestacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,160,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10307,2020,2,niestacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,161,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10308,2017,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,162,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10309,2018,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,163,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10310,2019,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,164,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10311,2020,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,165,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10312,2017,2,stacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,166,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10313,2018,2,stacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,167,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10314,2019,2,stacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,168,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10315,2020,2,stacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Elektronika i Telekomunikacja,accepted,980,Diamentowy Indeks,,John,Doe,,,,169,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10316,2017,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,170,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10317,2018,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,171,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10318,2019,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,172,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10319,2020,2,niestacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,173,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10320,2017,2,niestacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,174,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10321,2018,2,niestacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,175,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10322,2019,2,niestacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,176,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10323,2020,2,niestacjonarne,2,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,177,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
10324,2017,2,stacjonarne,1,Wydział Informatyki Elektroniki i Telekomunikacji,Informatyka,accepted,980,Diamentowy Indeks,,John,Doe,,,,178,M,1995-03-03,,,,Kraków,,,PL,,,Kraków,AGH,,1,Wydział Informatyki Elektroniki i Telekomunikacji,Cyberbezpieczeństwo
